customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,age_group
1883,44,Male,Scarf,Accessories,55,Tennessee,L,Blue,Winter,4.8,No,Store Pickup,No,No,29,Bank Transfer,Quarterly,Young Adult
1884,25,Male,Backpack,Accessories,57,Georgia,M,Cyan,Spring,4.6,No,Store Pickup,No,No,40,Debit Card,Fortnightly,Senior
1885,27,Male,Shorts,Clothing,29,Arizona,S,Pink,Summer,4,No,Next Day Air,No,No,13,Bank Transfer,Bi-Weekly,Young Adult
1886,26,Male,Jewelry,Accessories,58,Nevada,S,Maroon,Winter,4.4,No,Standard,No,No,31,Cash,Monthly,Middle-aged
1887,18,Male,Gloves,Accessories,89,Arkansas,L,Beige,Spring,4.3,No,Next Day Air,No,No,45,Cash,Bi-Weekly,Adult
1888,64,Male,Hoodie,Clothing,47,North Dakota,XL,Gold,Fall,3.3,No,Express,No,No,3,PayPal,Monthly,Young Adult
1889,62,Male,Hoodie,Clothing,94,South Dakota,XL,Turquoise,Winter,3.4,No,Free Shipping,No,No,56,Credit Card,Weekly,Middle-aged
1890,59,Male,Skirt,Clothing,58,North Carolina,L,Peach,Spring,2.2,No,Next Day Air,No,No,31,Bank Transfer,Weekly,Middle-aged
1891,36,Male,Sunglasses,Accessories,60,Hawaii,M,Lavender,Spring,3.1,No,Store Pickup,No,No,5,Credit Card,Weekly,Middle-aged
1892,69,Male,Jewelry,Accessories,73,New Hampshire,M,Gray,Summer,2.5,No,Next Day Air,No,No,42,Debit Card,Quarterly,Young Adult
1893,39,Male,Jacket,Outerwear,31,California,M,Blue,Fall,4.6,No,2-Day Shipping,No,No,14,Venmo,Weekly,Middle-aged
1894,28,Male,Dress,Clothing,19,Delaware,L,Red,Summer,3.7,No,Express,No,No,11,PayPal,Fortnightly,Senior
1895,42,Male,Hoodie,Clothing,93,Arizona,M,Purple,Fall,2.2,No,Free Shipping,No,No,46,Debit Card,Bi-Weekly,Young Adult
1896,31,Male,Jeans,Clothing,62,Washington,L,Indigo,Fall,4.4,No,Express,No,No,3,Debit Card,Monthly,Senior
1897,57,Male,Sandals,Footwear,52,Nevada,M,Gold,Fall,2.8,No,Standard,No,No,21,Venmo,Monthly,Young Adult
1898,53,Male,Sunglasses,Accessories,113,Alaska,L,Teal,Winter,2.8,No,Free Shipping,No,No,13,Debit Card,Fortnightly,Young Adult
1899,59,Male,Pants,Clothing,104,Texas,L,Magenta,Fall,3.3,No,Next Day Air,No,No,27,Venmo,Monthly,Senior
1900,32,Male,Shorts,Clothing,43,New York,L,Maroon,Winter,4.2,No,Store Pickup,No,No,45,PayPal,Weekly,Adult
1901,65,Male,Jewelry,Accessories,86,Iowa,S,Blue,Summer,3.2,No,Free Shipping,No,No,35,Cash,Quarterly,Senior
1902,56,Male,Socks,Clothing,81,Arizona,S,Beige,Winter,3.6,No,Store Pickup,No,No,45,Cash,Quarterly,Adult
1903,31,Male,Sandals,Footwear,24,New Mexico,S,Olive,Spring,4.7,No,Store Pickup,No,No,24,Venmo,Monthly,Adult
1904,59,Male,Pants,Clothing,63,North Carolina,M,Gold,Summer,3.1,No,Standard,No,No,43,Bank Transfer,Weekly,Middle-aged
1905,22,Male,T-shirt,Clothing,72,Nevada,S,Silver,Spring,4.2,No,Free Shipping,No,No,41,Cash,Monthly,Young Adult
1906,47,Male,Boots,Footwear,35,Idaho,M,Teal,Summer,4.8,No,2-Day Shipping,No,No,15,Bank Transfer,Fortnightly,Senior
1907,23,Male,Backpack,Accessories,28,Vermont,M,Green,Spring,4.4,No,2-Day Shipping,No,No,27,PayPal,Fortnightly,Middle-aged
1908,69,Male,Skirt,Clothing,73,New Mexico,L,Orange,Fall,4.7,No,Store Pickup,No,No,35,Credit Card,Every 3 Months,Adult
1909,18,Male,Scarf,Accessories,72,Georgia,XL,Charcoal,Winter,2.4,No,Next Day Air,No,No,19,Debit Card,Bi-Weekly,Young Adult
1910,50,Male,Sweater,Clothing,86,Kentucky,S,Black,Spring,4.1,No,Store Pickup,No,No,11,Credit Card,Monthly,Young Adult
1911,29,Male,Sandals,Footwear,43,New York,S,Yellow,Fall,3.8,No,Express,No,No,14,Debit Card,Quarterly,Middle-aged
1912,65,Male,Jewelry,Accessories,92,Arizona,M,Gray,Spring,4.6,No,Express,No,No,30,Debit Card,Bi-Weekly,Middle-aged
1913,29,Male,Sweater,Clothing,62,Colorado,S,Charcoal,Winter,3.1,No,2-Day Shipping,No,No,4,Credit Card,Bi-Weekly,Young Adult
1914,49,Male,Skirt,Clothing,53,Kentucky,M,Peach,Winter,3.6,No,Express,No,No,27,Cash,Annually,Middle-aged
1915,28,Male,Shorts,Clothing,92,Alaska,L,Green,Fall,3.2,No,Standard,No,No,47,Credit Card,Fortnightly,Adult
1916,51,Male,Backpack,Accessories,75,Alabama,M,Magenta,Fall,4.6,No,2-Day Shipping,No,No,49,Cash,Weekly,Senior
1917,26,Male,Hoodie,Clothing,52,Connecticut,S,Beige,Winter,2.9,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly,Young Adult
1918,38,Male,Skirt,Clothing,74,Hawaii,L,Black,Winter,3.3,No,Free Shipping,No,No,36,PayPal,Bi-Weekly,Middle-aged
1919,35,Male,Skirt,Clothing,32,Idaho,S,Purple,Summer,4.4,No,Standard,No,No,36,Debit Card,Monthly,Young Adult
1920,34,Male,Backpack,Accessories,54,Virginia,M,Olive,Summer,2.8,No,Express,No,No,20,PayPal,Bi-Weekly,Adult
1921,51,Male,Blouse,Clothing,77,Connecticut,M,Purple,Spring,2.6,No,Standard,No,No,40,Cash,Every 3 Months,Middle-aged
1922,47,Male,Shirt,Clothing,39,Michigan,M,Green,Fall,3.5,No,Store Pickup,No,No,12,Venmo,Annually,Young Adult
1923,18,Male,Gloves,Accessories,58,Kentucky,S,Peach,Summer,4.4,No,Standard,No,No,9,PayPal,Monthly,Senior
1924,64,Male,Sandals,Footwear,36,Nebraska,XL,Blue,Summer,4.2,No,Standard,No,No,7,Cash,Annually,Senior
1925,30,Male,Jacket,Outerwear,72,Michigan,M,Gray,Fall,4.5,No,Free Shipping,No,No,40,PayPal,Quarterly,Senior
1926,59,Male,Sneakers,Footwear,33,Utah,L,Black,Winter,2.8,No,Express,No,No,44,Credit Card,Fortnightly,Senior
1927,66,Male,Backpack,Accessories,83,New Mexico,M,Silver,Spring,2.9,No,Express,No,No,5,PayPal,Annually,Young Adult
1928,40,Male,Pants,Clothing,28,Florida,M,Pink,Summer,2.8,No,Standard,No,No,9,Cash,Every 3 Months,Senior
1929,25,Male,Sunglasses,Accessories,95,Mississippi,S,Lavender,Summer,3.5,No,Standard,No,No,12,PayPal,Weekly,Adult
1930,59,Male,Jeans,Clothing,38,Hawaii,L,Brown,Fall,4.6,No,Standard,No,No,48,Venmo,Quarterly,Senior
1931,66,Male,Pants,Clothing,50,North Carolina,L,Turquoise,Spring,3.3,No,Store Pickup,No,No,27,Cash,Weekly,Young Adult
1932,54,Male,Jewelry,Accessories,44,Illinois,S,Olive,Spring,2.6,No,Store Pickup,No,No,6,Debit Card,Every 3 Months,Middle-aged
1933,42,Male,Hoodie,Clothing,36,Maryland,M,White,Spring,4.9,No,Free Shipping,No,No,47,Credit Card,Every 3 Months,Adult
1934,48,Male,Sandals,Footwear,65,Montana,L,Violet,Summer,4,No,Next Day Air,No,No,27,Venmo,Annually,Young Adult
1935,34,Male,Jacket,Outerwear,53,Michigan,L,Gold,Winter,2.4,No,Free Shipping,No,No,20,Bank Transfer,Annually,Adult
1936,19,Male,Blouse,Clothing,64,North Carolina,XL,Violet,Spring,4.5,No,Free Shipping,No,No,50,Cash,Fortnightly,Senior
1937,70,Male,Jewelry,Accessories,60,Minnesota,S,Teal,Summer,4.2,No,2-Day Shipping,No,No,43,PayPal,Every 3 Months,Middle-aged
1938,43,Male,Socks,Clothing,53,Delaware,M,Olive,Summer,4.4,No,2-Day Shipping,No,No,11,Bank Transfer,Monthly,Adult
1939,46,Male,Jeans,Clothing,25,Kentucky,L,Blue,Spring,3.8,No,Standard,No,No,41,Debit Card,Bi-Weekly,Senior
1940,66,Male,Gloves,Accessories,62,Ohio,L,Magenta,Winter,3.5,No,Store Pickup,No,No,18,PayPal,Every 3 Months,Middle-aged
1941,50,Male,Hat,Accessories,94,Alaska,L,Gray,Fall,3.8,No,2-Day Shipping,No,No,55,PayPal,Fortnightly,Young Adult
1942,55,Male,Shoes,Footwear,105,Vermont,XL,Peach,Winter,3,No,Standard,No,No,49,Credit Card,Quarterly,Adult
1943,63,Male,Pants,Clothing,30,Alabama,M,Cyan,Fall,3.1,No,Express,No,No,21,PayPal,Monthly,Middle-aged
1944,32,Male,Socks,Clothing,51,Wisconsin,L,Violet,Summer,3.7,No,Next Day Air,No,No,40,Cash,Annually,Young Adult
1945,30,Male,Hoodie,Clothing,50,Arkansas,M,Gold,Winter,2.6,No,Free Shipping,No,No,48,Cash,Every 3 Months,Senior
1946,35,Male,Hoodie,Clothing,40,Georgia,M,Gold,Winter,2.6,No,2-Day Shipping,No,No,9,Credit Card,Every 3 Months,Middle-aged
1947,59,Male,Pants,Clothing,49,Louisiana,M,White,Summer,4.3,No,Standard,No,No,41,Credit Card,Quarterly,Senior
1948,59,Male,Shirt,Clothing,31,New York,M,Gray,Summer,2.6,No,Store Pickup,No,No,2,PayPal,Monthly,Middle-aged
1949,54,Male,T-shirt,Clothing,42,Connecticut,L,Brown,Winter,3,No,Next Day Air,No,No,45,PayPal,Bi-Weekly,Adult
1950,63,Male,Dress,Clothing,86,Nebraska,L,Gray,Winter,4.6,No,Store Pickup,No,No,12,PayPal,Quarterly,Young Adult
1951,43,Male,Backpack,Accessories,70,Arkansas,L,Blue,Summer,4.5,No,Free Shipping,No,No,22,PayPal,Every 3 Months,Senior
1952,33,Male,Gloves,Accessories,55,Connecticut,L,Gold,Summer,2.6,No,Next Day Air,No,No,34,Bank Transfer,Bi-Weekly,Senior
1953,57,Male,Shoes,Footwear,77,Maryland,L,Yellow,Summer,4.6,No,2-Day Shipping,No,No,57,Cash,Bi-Weekly,Senior
1954,25,Male,Skirt,Clothing,33,Colorado,XL,Green,Spring,4.6,No,Standard,No,No,3,PayPal,Fortnightly,Young Adult
1955,26,Male,Gloves,Accessories,81,Colorado,M,Pink,Winter,4.1,No,Free Shipping,No,No,3,Venmo,Quarterly,Senior
1956,50,Male,Hoodie,Clothing,65,Maine,M,Pink,Winter,4.9,No,Express,No,No,38,Cash,Monthly,Middle-aged
1957,70,Male,Socks,Clothing,36,Oklahoma,M,Pink,Winter,4.8,No,Express,No,No,20,Credit Card,Fortnightly,Middle-aged
1958,68,Male,Gloves,Accessories,64,South Carolina,M,Cyan,Spring,4.3,No,Store Pickup,No,No,27,Cash,Bi-Weekly,Senior
1959,39,Male,Shorts,Clothing,76,Nevada,M,Gray,Winter,2.4,No,Store Pickup,No,No,43,Cash,Quarterly,Young Adult
1960,46,Male,Shoes,Footwear,95,Colorado,M,White,Fall,3,No,Store Pickup,No,No,7,Credit Card,Every 3 Months,Adult
1961,57,Male,Jeans,Clothing,70,Massachusetts,L,Red,Summer,3.2,No,2-Day Shipping,No,No,35,Credit Card,Annually,Middle-aged
1962,47,Male,Boots,Footwear,59,Nevada,L,Black,Summer,2.3,No,Free Shipping,No,No,46,Debit Card,Quarterly,Young Adult
1963,40,Male,Hat,Accessories,48,Iowa,M,Silver,Fall,4.3,No,Standard,No,No,21,PayPal,Fortnightly,Middle-aged
1964,52,Male,Shorts,Clothing,32,Michigan,L,Pink,Spring,3.8,No,Standard,No,No,13,Credit Card,Weekly,Middle-aged
1965,40,Male,Pants,Clothing,51,West Virginia,S,Cyan,Summer,4.5,No,Express,No,No,53,Debit Card,Monthly,Adult
1966,67,Male,Sweater,Clothing,94,Indiana,M,White,Fall,4.8,No,Express,No,No,23,Debit Card,Quarterly,Adult
1967,67,Male,Jacket,Outerwear,102,Indiana,XL,Purple,Winter,3.6,No,Express,No,No,6,Credit Card,Fortnightly,Young Adult
1968,37,Male,Dress,Clothing,84,Georgia,L,Yellow,Fall,3.4,No,Standard,No,No,4,Venmo,Annually,Adult
1969,67,Male,Shirt,Clothing,71,Minnesota,S,Blue,Spring,4,No,Standard,No,No,26,Credit Card,Weekly,Senior
1970,64,Male,Dress,Clothing,37,Louisiana,S,Cyan,Winter,3.4,No,Next Day Air,No,No,14,Bank Transfer,Fortnightly,Adult
1971,28,Male,Belt,Accessories,99,Maryland,M,Indigo,Spring,2.6,No,Next Day Air,No,No,4,Credit Card,Bi-Weekly,Young Adult
1972,54,Male,Hat,Accessories,25,Pennsylvania,XL,Indigo,Spring,3.4,No,Next Day Air,No,No,1,Venmo,Monthly,Young Adult
1973,54,Male,Backpack,Accessories,31,Louisiana,M,Silver,Summer,3.2,No,Express,No,No,53,PayPal,Every 3 Months,Middle-aged
1974,24,Male,Skirt,Clothing,21,Maryland,XL,Red,Fall,4.3,No,Standard,No,No,10,Venmo,Every 3 Months,Senior
1975,27,Male,Gloves,Accessories,47,Tennessee,M,Peach,Winter,4.4,No,2-Day Shipping,No,No,2,PayPal,Fortnightly,Adult
1976,53,Male,Jacket,Outerwear,79,Illinois,L,Turquoise,Fall,2.9,No,Express,No,No,4,Cash,Quarterly,Adult
1977,32,Male,Handbag,Accessories,55,Wyoming,M,Pink,Spring,3.1,No,Next Day Air,No,No,44,PayPal,Fortnightly,Middle-aged
1978,24,Male,Sandals,Footwear,50,Florida,M,Teal,Summer,2.4,No,Free Shipping,No,No,30,Bank Transfer,Annually,Senior
1979,45,Male,Sunglasses,Accessories,76,Massachusetts,L,Magenta,Spring,3.6,No,Store Pickup,No,No,1,Cash,Quarterly,Young Adult
1980,49,Male,Jeans,Clothing,102,Tennessee,L,Blue,Spring,2.6,No,Store Pickup,No,No,42,Debit Card,Fortnightly,Young Adult
1981,51,Male,Sandals,Footwear,97,Iowa,M,Green,Winter,4.3,No,Store Pickup,No,No,28,PayPal,Fortnightly,Middle-aged
1982,69,Male,Shoes,Footwear,83,Michigan,L,Violet,Summer,4.7,No,Express,No,No,45,PayPal,Quarterly,Young Adult
1983,41,Male,Sunglasses,Accessories,73,Kansas,M,Turquoise,Summer,2.6,No,2-Day Shipping,No,No,34,PayPal,Monthly,Adult
1984,59,Male,Scarf,Accessories,99,Georgia,M,Pink,Summer,2.6,No,Next Day Air,No,No,19,Debit Card,Quarterly,Adult
1985,26,Male,Skirt,Clothing,60,West Virginia,M,Black,Summer,3.1,No,2-Day Shipping,No,No,26,PayPal,Fortnightly,Middle-aged
1986,23,Male,Gloves,Accessories,101,Tennessee,M,Gold,Spring,3.8,No,2-Day Shipping,No,No,6,Credit Card,Fortnightly,Young Adult
1987,62,Male,Coat,Outerwear,49,Arkansas,L,Green,Summer,3.3,No,2-Day Shipping,No,No,14,Venmo,Quarterly,Senior
1988,69,Male,Belt,Accessories,23,Vermont,XL,White,Summer,3.2,No,Express,No,No,4,Cash,Quarterly,Senior
1989,46,Male,Pants,Clothing,83,Virginia,M,Gold,Winter,3.8,No,Free Shipping,No,No,27,Bank Transfer,Weekly,Young Adult
1990,35,Male,Jewelry,Accessories,44,Maryland,S,Charcoal,Spring,3.9,No,Express,No,No,38,PayPal,Bi-Weekly,Young Adult
1991,32,Male,Backpack,Accessories,101,Connecticut,L,White,Spring,3.2,No,2-Day Shipping,No,No,15,PayPal,Annually,Adult
1992,46,Male,Sneakers,Footwear,29,Missouri,M,Brown,Summer,3.4,No,Next Day Air,No,No,1,Venmo,Every 3 Months,Adult
1993,33,Male,Hoodie,Clothing,112,New Jersey,L,Gold,Winter,4.7,No,2-Day Shipping,No,No,30,Venmo,Monthly,Adult
1994,32,Male,Blouse,Clothing,101,Arkansas,S,Purple,Spring,5,No,Express,No,No,19,Cash,Weekly,Middle-aged
1995,33,Male,Sunglasses,Accessories,70,Nevada,M,Brown,Fall,2.7,No,Next Day Air,No,No,28,Credit Card,Weekly,Senior
1996,67,Male,Boots,Footwear,86,Missouri,S,Teal,Spring,2.8,No,Standard,No,No,29,Debit Card,Quarterly,Young Adult
1997,67,Male,Sneakers,Footwear,26,South Dakota,L,Indigo,Summer,3.3,No,Next Day Air,No,No,19,Cash,Every 3 Months,Adult
1998,42,Male,Backpack,Accessories,25,Connecticut,M,Purple,Fall,4.6,No,Express,No,No,9,Debit Card,Bi-Weekly,Middle-aged
1999,20,Male,Pants,Clothing,46,Vermont,M,Orange,Fall,3.1,No,2-Day Shipping,No,No,19,Cash,Quarterly,Middle-aged
2000,39,Male,Socks,Clothing,93,Tennessee,L,Indigo,Winter,4.6,No,2-Day Shipping,No,No,28,Debit Card,Monthly,Young Adult
2001,26,Male,Belt,Accessories,28,California,M,Lavender,Winter,3.4,No,2-Day Shipping,No,No,26,Cash,Bi-Weekly,Young Adult
2002,51,Male,Sunglasses,Accessories,97,Wyoming,S,Purple,Winter,2.5,No,Free Shipping,No,No,2,Debit Card,Fortnightly,Middle-aged
2003,31,Male,Shirt,Clothing,61,New York,M,Red,Summer,2.6,No,Express,No,No,18,PayPal,Every 3 Months,Young Adult
2004,68,Male,Sneakers,Footwear,72,Maine,S,Blue,Spring,3.1,No,Express,No,No,37,Cash,Quarterly,Adult
2005,44,Male,Shoes,Footwear,66,Georgia,L,Blue,Fall,3,No,2-Day Shipping,No,No,12,Cash,Bi-Weekly,Adult
2006,18,Male,Sandals,Footwear,90,Tennessee,M,Cyan,Winter,3.3,No,Store Pickup,No,No,37,PayPal,Fortnightly,Young Adult
2007,58,Male,Scarf,Accessories,101,New Mexico,S,Pink,Fall,4.2,No,Express,No,No,2,Credit Card,Annually,Senior
2008,26,Male,Shirt,Clothing,24,Virginia,M,Silver,Summer,3,No,2-Day Shipping,No,No,8,PayPal,Quarterly,Senior
2009,57,Male,Skirt,Clothing,51,Florida,M,Gray,Spring,2.3,No,Free Shipping,No,No,28,PayPal,Every 3 Months,Young Adult
2010,37,Male,Boots,Footwear,102,Alabama,M,Indigo,Summer,3.5,No,Next Day Air,No,No,26,Venmo,Bi-Weekly,Middle-aged
2011,24,Male,Sweater,Clothing,19,Texas,M,Maroon,Summer,4.2,No,2-Day Shipping,No,No,3,Debit Card,Bi-Weekly,Middle-aged
2012,57,Male,Sandals,Footwear,92,West Virginia,M,Beige,Spring,3.6,No,Express,No,No,4,Bank Transfer,Monthly,Senior
2013,48,Male,Jeans,Clothing,53,Nevada,L,Green,Fall,2.9,No,Store Pickup,No,No,5,Cash,Fortnightly,Middle-aged
2014,39,Male,Backpack,Accessories,72,Virginia,M,Peach,Winter,4.7,No,Standard,No,No,28,Debit Card,Quarterly,Middle-aged
2015,51,Male,Skirt,Clothing,27,Wisconsin,L,Black,Summer,3.8,No,Standard,No,No,47,PayPal,Bi-Weekly,Senior
2016,57,Male,Belt,Accessories,80,Virginia,S,Pink,Summer,4.5,No,Next Day Air,No,No,9,Credit Card,Fortnightly,Senior
2017,53,Male,Shoes,Footwear,50,Maine,S,Violet,Winter,3.1,No,Standard,No,No,22,Debit Card,Fortnightly,Middle-aged
2018,70,Male,Socks,Clothing,31,Massachusetts,S,Green,Winter,4,No,Next Day Air,No,No,48,Bank Transfer,Every 3 Months,Young Adult
2019,60,Male,Backpack,Accessories,104,Arkansas,S,Gold,Fall,4.3,No,Store Pickup,No,No,22,Bank Transfer,Weekly,Senior
2020,31,Male,Shirt,Clothing,69,Idaho,S,Red,Winter,4.6,No,Store Pickup,No,No,24,Cash,Fortnightly,Young Adult
2021,41,Male,Sweater,Clothing,25,Pennsylvania,M,Beige,Winter,4.7,No,Next Day Air,No,No,30,Cash,Quarterly,Adult
2022,62,Male,Handbag,Accessories,36,Maine,M,Green,Winter,4.2,No,Standard,No,No,47,Venmo,Quarterly,Middle-aged
2023,59,Male,Jewelry,Accessories,44,Alabama,S,Black,Winter,4,No,Store Pickup,No,No,18,Cash,Bi-Weekly,Middle-aged
2024,46,Male,Socks,Clothing,69,Idaho,S,Teal,Winter,4,No,Store Pickup,No,No,30,Cash,Bi-Weekly,Senior
2025,62,Male,Socks,Clothing,20,Arkansas,L,Silver,Fall,3.5,No,Express,No,No,44,PayPal,Weekly,Senior
2026,42,Male,Shirt,Clothing,29,Delaware,M,Turquoise,Summer,2.9,No,Express,No,No,40,Debit Card,Fortnightly,Adult
2027,37,Male,Scarf,Accessories,41,Maine,M,Orange,Winter,3.4,No,Express,No,No,45,Bank Transfer,Every 3 Months,Senior
2028,50,Male,Shoes,Footwear,81,Nebraska,S,Gold,Fall,4.6,No,Standard,No,No,50,Credit Card,Every 3 Months,Adult
2029,29,Male,Shoes,Footwear,88,Ohio,XL,Purple,Fall,3.5,No,2-Day Shipping,No,No,11,Venmo,Bi-Weekly,Middle-aged
2030,25,Male,Scarf,Accessories,23,Montana,M,Pink,Spring,4.6,No,Next Day Air,No,No,46,PayPal,Quarterly,Young Adult
2031,66,Male,Sunglasses,Accessories,68,New Mexico,S,Green,Summer,2.7,No,Standard,No,No,38,Credit Card,Monthly,Adult
2032,21,Male,Socks,Clothing,49,North Carolina,L,Charcoal,Spring,3.8,No,Standard,No,No,2,Credit Card,Monthly,Senior
2033,46,Male,Blouse,Clothing,40,South Carolina,M,Maroon,Winter,3.9,No,Next Day Air,No,No,13,Cash,Annually,Middle-aged
2034,57,Male,Jeans,Clothing,55,Illinois,L,Olive,Summer,3.3,No,Express,No,No,34,Venmo,Annually,Senior
2035,61,Male,Shorts,Clothing,32,Alabama,M,Peach,Spring,2.6,No,Store Pickup,No,No,29,PayPal,Monthly,Senior
2036,53,Male,T-shirt,Clothing,78,Oklahoma,S,Yellow,Summer,4,No,Express,No,No,42,Bank Transfer,Weekly,Middle-aged
2037,37,Male,Blouse,Clothing,69,Minnesota,S,Lavender,Winter,3,No,Next Day Air,No,No,52,Cash,Weekly,Senior
2038,39,Male,Belt,Accessories,83,Illinois,S,Green,Summer,4.2,No,Express,No,No,6,Venmo,Bi-Weekly,Middle-aged
2039,53,Male,Blouse,Clothing,71,Arkansas,L,Orange,Spring,4.4,No,Next Day Air,No,No,38,Credit Card,Fortnightly,Young Adult
2040,35,Male,T-shirt,Clothing,47,Minnesota,M,Olive,Spring,3.1,No,Next Day Air,No,No,33,Debit Card,Bi-Weekly,Senior
2041,69,Male,Jewelry,Accessories,25,South Carolina,XL,Gray,Spring,2.6,No,Free Shipping,No,No,44,Venmo,Quarterly,Adult
2042,66,Male,Jacket,Outerwear,34,New York,S,Lavender,Winter,3.1,No,Next Day Air,No,No,15,PayPal,Bi-Weekly,Adult
2043,19,Male,Shoes,Footwear,52,Alabama,M,Red,Spring,3.9,No,2-Day Shipping,No,No,38,Venmo,Monthly,Senior
2044,47,Male,Gloves,Accessories,33,New York,M,Charcoal,Summer,2.7,No,Standard,No,No,50,PayPal,Weekly,Young Adult
2045,49,Male,Jeans,Clothing,67,Missouri,L,Orange,Spring,2.7,No,Free Shipping,No,No,15,PayPal,Fortnightly,Adult
2046,31,Male,Jewelry,Accessories,22,Georgia,M,Red,Fall,4.2,No,Express,No,No,27,PayPal,Quarterly,Senior
2047,39,Male,Pants,Clothing,35,Oklahoma,M,Maroon,Winter,2.6,No,Free Shipping,No,No,29,Cash,Every 3 Months,Young Adult
2048,58,Male,Jewelry,Accessories,80,Connecticut,M,Silver,Summer,2.8,No,Store Pickup,No,No,28,Cash,Annually,Middle-aged
2049,45,Male,Sneakers,Footwear,68,Michigan,XL,Pink,Winter,3.8,No,Express,No,No,31,Bank Transfer,Quarterly,Young Adult
2050,68,Male,Boots,Footwear,25,Rhode Island,L,Blue,Fall,2.5,No,Standard,No,No,13,Venmo,Annually,Senior
2051,35,Male,Hat,Accessories,98,Mississippi,M,Teal,Summer,3.4,No,Store Pickup,No,No,9,Debit Card,Annually,Adult
2052,65,Male,T-shirt,Clothing,92,Massachusetts,L,Black,Spring,3.7,No,Free Shipping,No,No,15,Credit Card,Monthly,Young Adult
2053,45,Male,Backpack,Accessories,50,New Hampshire,M,Gray,Winter,3.5,No,2-Day Shipping,No,No,29,Bank Transfer,Annually,Adult
2054,19,Male,Sunglasses,Accessories,60,Wyoming,S,Purple,Spring,4.3,No,2-Day Shipping,No,No,20,Credit Card,Fortnightly,Adult
2055,65,Male,Sweater,Clothing,53,New Jersey,XL,Gold,Spring,2.8,No,Express,No,No,12,PayPal,Annually,Young Adult
2056,28,Male,Handbag,Accessories,33,Texas,M,Silver,Fall,3.3,No,2-Day Shipping,No,No,34,Bank Transfer,Weekly,Adult
2057,55,Male,Backpack,Accessories,46,Minnesota,L,Blue,Spring,4.2,No,2-Day Shipping,No,No,31,PayPal,Monthly,Adult
2058,66,Male,Socks,Clothing,39,South Dakota,L,Yellow,Spring,4.2,No,Standard,No,No,5,PayPal,Every 3 Months,Adult
2059,29,Male,Shirt,Clothing,107,Washington,M,Brown,Winter,3.2,No,Store Pickup,No,No,17,Bank Transfer,Quarterly,Young Adult
2060,56,Male,Shorts,Clothing,51,California,XL,Beige,Spring,3.6,No,Express,No,No,62,PayPal,Weekly,Senior
2061,21,Male,Belt,Accessories,68,Wisconsin,M,Blue,Fall,3.1,No,Next Day Air,No,No,24,Bank Transfer,Quarterly,Senior
2062,32,Male,Sweater,Clothing,68,Michigan,S,Magenta,Summer,2.4,No,Store Pickup,No,No,20,Debit Card,Annually,Young Adult
2063,54,Male,Coat,Outerwear,67,South Carolina,L,Silver,Fall,2.7,No,Standard,No,No,15,Cash,Quarterly,Middle-aged
2064,61,Male,Shorts,Clothing,89,Indiana,M,Cyan,Fall,2.8,No,Standard,No,No,33,Cash,Monthly,Senior
2065,31,Male,Shoes,Footwear,98,Arkansas,M,Green,Summer,3.8,No,2-Day Shipping,No,No,5,Bank Transfer,Monthly,Young Adult
2066,27,Male,Sneakers,Footwear,40,Oregon,M,Blue,Spring,2.6,No,Free Shipping,No,No,5,Bank Transfer,Bi-Weekly,Adult
2067,64,Male,Sneakers,Footwear,84,Illinois,M,Olive,Fall,4.6,No,Store Pickup,No,No,48,Debit Card,Fortnightly,Middle-aged
2068,60,Male,Pants,Clothing,22,Maryland,XL,Beige,Fall,3.1,No,2-Day Shipping,No,No,26,Cash,Fortnightly,Young Adult
2069,70,Male,Jewelry,Accessories,85,Vermont,XL,Black,Summer,3.8,No,Store Pickup,No,No,46,Venmo,Monthly,Young Adult
2070,36,Male,T-shirt,Clothing,89,Texas,M,Indigo,Fall,3.2,No,Free Shipping,No,No,3,Debit Card,Quarterly,Adult
2071,56,Male,Jewelry,Accessories,94,Nebraska,XL,Red,Spring,2.9,No,Express,No,No,16,Cash,Monthly,Middle-aged
2072,69,Male,Jacket,Outerwear,110,South Carolina,S,Yellow,Fall,4.6,No,Store Pickup,No,No,38,PayPal,Quarterly,Senior
2073,39,Male,Backpack,Accessories,72,Massachusetts,M,Beige,Winter,3.6,No,Next Day Air,No,No,26,Bank Transfer,Weekly,Adult
2074,38,Male,Belt,Accessories,27,Texas,S,Green,Winter,3.3,No,Next Day Air,No,No,2,PayPal,Every 3 Months,Middle-aged
2075,36,Male,Scarf,Accessories,50,Florida,M,White,Summer,2.9,No,Free Shipping,No,No,50,Debit Card,Fortnightly,Senior
2076,46,Male,Sweater,Clothing,29,South Carolina,S,Turquoise,Fall,4.6,No,Express,No,No,44,Debit Card,Monthly,Young Adult
2077,59,Male,Gloves,Accessories,25,Florida,S,Indigo,Fall,4.6,No,Free Shipping,No,No,21,Debit Card,Bi-Weekly,Adult
2078,64,Male,Scarf,Accessories,37,Nebraska,L,Orange,Fall,3,No,Free Shipping,No,No,22,Bank Transfer,Annually,Adult
